vessel_name,year,num_deaths,num_passengers,num_adults,num_children,uk_port,aus_port,num_infant_deaths,num_child_deaths,num_adult_deaths,num_live_births,notes,source,passenger_deaths_percent,num_arriving_passengers
Iron King,1873,0.0,30.0,19.0,11.0,London,Run aground at  Troubridge Shoul nr Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,30.0
Asterope,1873,0.0,12.0,9.0,3.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,12.0
Hespurus,1874,9.0,416.0,290.0,126.0,Plymouth,Port Adelaide,1.0,8.0,0.0,2.0,Deaths = children age range 1- 4 yrs - 5 children causes of death = Bronchitis following measles ,,2.1634615384615383,407.0
Dinapore,1874,0.0,36.0,25.0,11.0,London,Port Adelaide,0.0,0.0,0.0,1.0,No deaths,,0.0,36.0
Darra,1874,0.0,35.0,26.0,9.0,London & the Downs,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,35.0
Forefarshire,1874,4.0,509.0,346.0,163.0,Plymouth,Port Adelaide,2.0,1.0,1.0,7.0,"Deaths = child age 1 yr. one premature birth. Adult male age 50 yrs cause of death = Angina Pectoris. 
Agricultural laborers 107, bricklayers 4, boiler maker 1, blacksmith I, coachmaker I, carpenters 7, cabinetmakers 2, carrier 1, coachtrimmer 1, cooks 4, domestic servants 48, dairyman 1, grooms 2, gardeners 8, gasfitter 1, housemaids 7, laborers 35, laundress 1, metalworkers 3, miners 13,
 miller 1, matron 1, mathematical instrument-maker 1, nursemaids 3, painters 4, plasterers 2, page 1, porter 1, railway porters 2, stonemason I, shepherds 2, shoemakers 2, tin dressers 2.",https://www.theshipslist.com/ships/australia/forfarshire1874.shtml,0.7858546168958742,505.0
Limari,1874,0.0,25.0,13.0,12.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,25.0
Western Australia,1874,0.0,20.0,16.0,4.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,20.0
Pak Wan,1874,0.0,26.0,22.0,4.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,26.0
City of Adelaide,1874,7.0,257.0,195.0,62.0,Plymouth,Run aground between Henley & Semaphone Beach,4.0,1.0,3.0,1.0,,,2.7237354085603114,250.0
St Vincent,1874,4.0,336.0,245.0,91.0,Plymouth,Port Adelaide,3.0,1.0,0.0,5.0,Deaths = child age 2 yrs. Cholera/ dystentery,,1.1904761904761905,332.0
Murray,1874,0.0,33.0,22.0,11.0,London,Port Adelaide,0.0,0.0,0.0,0.0,,,0.0,33.0
Earl Dalhousie,1874,7.0,384.0,281.0,103.0,London,Port Adelaide,3.0,4.0,0.0,4.0,Deaths = children age range - 1-4 yrs. Diarrhoea & Convulsions,,1.8229166666666667,377.0
City of Benares,1874,0.0,44.0,31.0,13.0,London,Port Adelaide,0.0,0.0,0.0,1.0,No deaths,,0.0,44.0
Glenlyon,1874,0.0,23.0,17.0,6.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,23.0
Marlborough,1875,2.0,34.0,21.0,13.0,London,Port Adelaide,0.0,0.0,2.0,0.0,"Deaths= Dr T. Donovan - ship's' Superintendant surgeon - died of ""dropsy"" a young man. Also, adult male sailor died from stab wound inflicted by a swedish seaman - found guilty of MURDER then reduced to manslaughter 
& 12 mths in prison.","The South Australian Register, Saturday 13 February 1875 p. 3
The South Australian Register, Tuursday 25 March 1875 p. 3",5.88235294117647,32.0
Hesperides,1875,3.0,396.0,343.0,53.0,Plymouth,Port Adelaide,1.0,1.0,1.0,2.0,"Deaths = Child age 9 yrs = ""Severe cold"" & adult male Dr Blood = ""Consumprion"".",,0.7575757575757576,393.0
Lady Jocelyn,1875,2.0,508.0,419.0,89.0,London & Plymouth ,Port Adelaide,2.0,0.0,0.0,2.0,Death/s = Infants under 1 yr of age only,,0.39370078740157477,506.0
Trevelyan,1875,2.0,299.0,235.0,64.0,Plymouth,Port Adelaide,2.0,0.0,0.0,0.0,,,0.6688963210702341,297.0
Homewood,1875,0.0,37.0,27.0,10.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,37.0
Caitloch,1875,0.0,39.0,26.0,13.0,London,Port Adelaide,0.0,0.0,0.0,1.0,No deaths,,0.0,39.0
Western Australia,1875,0.0,21.0,16.0,5.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,21.0
Earl Dalhousie,1875,2.0,307.0,245.0,62.0,Plymouth,Port Adelaide,1.0,1.0,0.0,4.0,"Deaths = premature birth. Child age 1 yr ""Detention, Pulmonary effusion, Suffocation""",,0.6514657980456027,305.0
North,1875,7.0,426.0,327.0,99.0,London,Port Adelaide,2.0,4.0,1.0,1.0,"Deaths = children age range 1- 3 yrs. Marasmus & Tuberculus meningitis. Adult female age 18 or 19 yrs, housemaid from Ireland = ""acute Melancholia"" ",,1.643192488262911,419.0
City of Madras,1876,0.0,30.0,28.0,2.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 26 yrs various skilled trades & labourers,,0.0,30.0
Lightning,1876,2.0,406.0,312.0,94.0,Plymouth,Port Adelaide,1.0,0.0,1.0,4.0,Deaths = infant - premature birth. Adult male 37 yrs - heart disease,,0.49261083743842365,404.0
Apelles,1876,0.0,26.0,23.0,3.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 35 yrs various skilled trades & labourers,,0.0,26.0
City of Paris,1876,0.0,32.0,27.0,5.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,32.0
Hesperides,1876,14.0,464.0,348.0,116.0,Plymouth,Port Adelaide,8.0,5.0,1.0,1.0,"Deaths = children age range 2-7 yrs. Adult female ""Morbid Cordis"" - heart condition",,3.0172413793103448,450.0
Hesperus,1876,,28.0,28.0,0.0,London,Port Adelaide,,,,,,,,28.0
Lady Jocelyn,1876,13.0,655.0,468.0,187.0,Plymouth,Port Adelaide,8.0,4.0,1.0,11.0,Deaths = no information re ages or causes,,1.984732824427481,642.0
Glenavon,1876,,22.0,22.0,0.0,London,Port Adelaide,,,,,,,,22.0
Sir John Lawrence,1876,0.0,26.0,26.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 37 yrs various skilled trades & labourers,,0.0,26.0
Northern Monarch,1876,1.0,404.0,306.0,98.0,Plymouth,Port Adelaide,0.0,1.0,0.0,6.0,Death = child 2.5 yrs bonchititis,,0.24752475247524752,403.0
City of Adelaide,1876,0.0,31.0,16.0,15.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,31.0
Erato,1876,6.0,419.0,305.0,114.0,Plymouth,Port Adelaide,5.0,1.0,0.0,8.0,"Deaths = one infant - ""still born but susequentley recovered  & was found dead in bed. Postmortem revealed inflamation of left ventricle of the heart"". Child 8 yrs of age = diarrhoea. ",,1.431980906921241,413.0
Canrnaquheen,1876,0.0,20.0,20.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 30 yrs various skilled trades & labourers,,0.0,20.0
Trevelyan,1876,2.0,344.0,269.0,75.0,Plymouth,Port Adelaide,0.0,2.0,0.0,6.0,Deaths = children age 1-1.5 yrs.,,0.5813953488372093,342.0
Duntrune,1876,13.0,497.0,363.0,134.0,Plymouth,Port Adelaide,4.0,9.0,0.0,2.0,"Deaths = childre age range 1- 10yrs. One 7.5 yr old boy fell overboard. Malnutrition, bronchitis & pneaumonia also listed",,2.61569416498994,484.0
Golden Sea,1876,18.0,424.0,321.0,93.0,Plymouth,Port Adelaide,5.0,10.0,3.0,5.0,Deaths = children age range 1-6 yrs. Scarlet fever -news article comments that the vessel was clean with good ventilation,https://trove.nla.gov.au/newspaper/article/31967066,4.245283018867925,406.0
Bundaleer,1876,0.0,27.0,27.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,27.0
Oaklands,1876,5.0,378.0,256.0,122.0,Plymouth,Port Adelaide,2.0,3.0,0.0,6.0,Deaths = one infant - premature birth. Children all 1 yr of age.,,1.3227513227513228,373.0
Craigendarroch,1876,0.0,30.0,30.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 35 yrs various skilled trades & labourers,,0.0,30.0
Monaltrie,1876,0.0,30.0,30.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 36 yrs various skilled trades & labourers,,0.0,30.0
Bencleuch,1876,3.0,443.0,326.0,117.0,London,Port Adelaide,2.0,1.0,0.0,4.0,"Deaths = two infants still born. Child age 7 yrs listed as ""Lost overboard""",,0.6772009029345373,440.0
Hydaspes,1876,3.0,665.0,491.0,174.0,Plymouth,Port Adelaide,3.0,0.0,0.0,8.0,Death/s = Infants under 1 yr of age only,,0.4511278195488722,662.0
Darra,1876,0.0,30.0,30.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 34 yrs various skilled trades & labourers,,0.0,30.0
Argonaut,1876,0.0,30.0,29.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 16- 30 yrs various skilled trades & labourers,,0.0,30.0
Astracan,1876,9.0,373.0,286.0,87.0,Plymouth,Port Adelaide,6.0,1.0,2.0,4.0,"Deaths = note in news article that "" five of the persons who died embarked in a delicate state of health"".",https://trove.nla.gov.au/newspaper/article/31971493 news article Thurs 27.07.1876. page 6,2.4128686327077746,364.0
City of Berlin,1876,0.0,33.0,28.0,5.0,London,Port Adelaide,0.0,0.0,0.0,0.0,No deaths,,0.0,33.0
South Australian,1876,0.0,10.0,10.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 22- 35 yrs various skilled trades & labourers,,0.0,10.0
City of Nankin,1876,,28.0,28.0,0.0,London,Port Adelaide,,,,,,,,28.0
Star of the North,1876,,16.0,16.0,0.0,London,Port Adelaide,,,,,All the passengers were males age range 18- 38 yrs various skilled trades & labourers,,,16.0
Arundel Castle,1876,3.0,361.0,254.0,107.0,Plymouth,Port Adelaide,2.0,1.0,0.0,5.0,Deaths = child 4 yrs = convulsions,,0.8310249307479225,358.0
Benan,1876,2.0,379.0,284.0,95.0,Plymouth,Port Adelaide,2.0,0.0,0.0,1.0,Death/s = Infants under 1 yr of age only,,0.5277044854881267,377.0
Orient,1876,0.0,16.0,16.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 21- 35 yrs various skilled trades & labourers,,0.0,16.0
Glen Osmond,1876,0.0,20.0,19.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 37 yrs various skilled trades & labourers,,0.0,20.0
Clyde,1876,16.0,413.0,307.0,106.0,Plymouth,Port Adelaide,6.0,8.0,1.0,5.0,Deaths = children age range - 1-6 yrs. Adult 37yrs pneaumonia,,3.87409200968523,397.0
Star of Erin,1876,,27.0,23.0,4.0,London,Port Adelaide,,,,,,,,27.0
Ardenconnel,1876,0.0,10.0,10.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 21- 36 yrs various skilled trades & labourers,,0.0,10.0
Dilbhur,1876,0.0,34.0,33.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 37 yrs various skilled trades & labourers,,0.0,34.0
Forfarshire,1876,12.0,410.0,297.0,113.0,Plymouth,Port Adelaide,3.0,9.0,0.0,2.0,Deaths = one infant born but died. Children age range 1-4 yrs. Measles,,2.9268292682926833,398.0
Tantallion Castle,1876,0.0,32.0,32.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 19- 35 yrs various skilled trades & labourers,,0.0,32.0
Darra,1877,0.0,26.0,26.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 19- 36 yrs various skilled trades & labourers,,0.0,26.0
Mangalore,1877,,36.0,29.0,7.0,London,Port Adelaide,,,,,,,,36.0
Queen of Nations,1877,4.0,266.0,209.0,57.0,Plymouth,Port Adelaide,3.0,1.0,0.0,3.0,"Deaths = child age 5 yrs. ""Diphtheria inflammation of throat""",,1.5037593984962405,262.0
Forfarshire,1877,2.0,401.0,301.0,100.0,Plymouth,Port Adelaide,2.0,0.0,0.0,4.0,Death/s = Infants under 1 yr of age only,,0.4987531172069825,399.0
John Rennie,1877,0.0,27.0,27.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 43 yrs various skilled trades & labourers,,0.0,27.0
Pak Wan,1877,0.0,20.0,19.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 46 yrs various skilled trades & labourers,,0.0,20.0
Alnwick Castle,1877,,29.0,22.0,7.0,London,Port Adelaide,,,,,,,,29.0
Alumbagh,1877,5.0,355.0,260.0,95.0,Plymouth,Port Adelaide,2.0,3.0,0.0,3.0,Deaths = no information re ages or causes,,1.4084507042253522,350.0
Eaton Hall,1877,0.0,43.0,41.0,2.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 39 yrs various skilled trades & labourers,,0.0,43.0
Franes thorpe,1877,,43.0,36.0,7.0,London,Port Adelaide,,,,,,,,43.0
Western Australia,1877,,19.0,18.0,1.0,London,Port Adelaide,,,,,,,,19.0
Arlie,1877,6.0,463.0,358.0,105.0,Plymouth,Port Adelaide,5.0,1.0,0.0,5.0,"Deaths = two infants died a 4 days & 6 days old (twins) surgeons comments ""both children were ill developed both …convulsions"".   child age 2 yrs. Diarrhoea & convilsions",,1.2958963282937366,457.0
Cuzco,1877,0.0,49.0,47.0,2.0,London & Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 15- 36 yrs various skilled trades & labourers,0,0.0,49.0
Hamlet,1877,0.0,36.0,32.0,4.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 46 yrs various skilled trades & labourers,,0.0,36.0
Harbinger,1877,0.0,32.0,32.0,0.0,London & Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 19- 34 yrs various skilled trades & labourers,,0.0,32.0
Kirkham,1877,1.0,22.0,21.0,1.0,London,Port Adelaide,0.0,0.0,1.0,0.0,"Death = adult male age 28 yrs = cause not stated.
 All the passengers were males age range 17- 37 yrs various skilled trades & labourers",,4.545454545454546,21.0
Rodney,1877,3.0,448.0,381.0,67.0,Plymouth,Port Adelaide,1.0,2.0,0.0,1.0,Deaths = children age range 7-16 yrs.,,0.6696428571428571,445.0
Oaklands,1877,4.0,338.0,247.0,91.0,Plymouth,Port Adelaide,2.0,1.0,1.0,11.0,"Deaths = Child 2 yrs. Two  premature births & one adult female (mother) who died in childbirth ""Haemorrhage cased by planceta…?""",,1.183431952662722,334.0
Torrens,1877,,22.0,15.0,7.0,London,Port Adelaide,,,,,,,,22.0
Stad Amsterdamn,1877,,40.0,31.0,9.0,London,Port Adelaide,,,,,,,,40.0
British Enterprise,1877,11.0,440.0,333.0,107.0,Plymouth,Port Adelaide,4.0,7.0,0.0,4.0,Deaths = no information re ages or causes,,2.5,429.0
Lochee,1877,26.0,524.0,398.0,126.0,Plymouth,Port Adelaide,6.0,14.0,6.0,3.0,"Deaths = infants include one still born. Child 1-12 yrs. Bronchitis, Anascara, phthisis",,4.961832061068702,498.0
Scottish Lassie,1878,1.0,273.0,219.0,54.0,Plymouth,Port Adelaide,0.0,1.0,0.0,3.0,Deaths = child 2 yrs diarrhoea,,0.3663003663003663,272.0
Chimborazo,1878,0.0,40.0,37.0,3.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 16- 35 yrs various skilled trades & labourers,,0.0,40.0
Camperdown,1878,9.0,476.0,362.0,114.0,Plymouth,Port Adelaide,7.0,1.0,1.0,3.0,Deaths = one premature infant. Child 1 yr old & adult age 21 yrs - Diarrhoea,,1.8907563025210083,467.0
Overdale,1878,0.0,27.0,26.0,1.0,Dundee,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 34 yrs various skilled trades & labourers,,0.0,27.0
Clyde,1878,9.0,377.0,284.0,93.0,Plymouth,Port Adelaide,6.0,3.0,0.0,2.0,Deaths = children both 2 yrs . Diarrhoea listed multiple times,,2.3872679045092835,368.0
Oaklands,1878,3.0,384.0,261.0,123.0,Plymouth,Port Adelaide,3.0,3.0,0.0,3.0,Deaths = children age 1-4 yrs. Diarrhoea,,0.78125,381.0
Hesperus,1878,5.0,593.0,439.0,154.0,Plymouth,Port Adelaide,0.0,4.0,1.0,6.0,Deaths = hand writing unreadable ,,0.8431703204047217,588.0
Rodney - 2nd voyage,1878,3.0,510.0,365.0,145.0,Plymouth,Port Adelaide,3.0,0.0,0.0,7.0,Death/s = Infants under 1 yr of age only,,0.5882352941176471,507.0
Aconagua,1878,0.0,39.0,39.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 39 yrs various skilled trades & labourers,,0.0,39.0
Garonne,1878,0.0,40.0,40.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 19- 37 yrs various skilled trades & labourers,,0.0,40.0
Loch Awe,1878,0.0,31.0,31.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 34 yrs various skilled trades & labourers,,0.0,31.0
Cuzco - 2nd voyage,1878,0.0,40.0,38.0,2.0,London & Weymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 34 yrs various skilled trades & labourers,,0.0,40.0
Lusitania - 2nd voyage,1878,0.0,40.0,39.0,1.0,London & Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 34 yrs various skilled trades & labourers,,0.0,40.0
Chimborazo -2nd voyage,1878,0.0,40.0,39.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 36 yrs various skilled trades & labourers,,0.0,40.0
Lusitania,1878,0.0,41.0,40.0,1.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 30 yrs various skilled trades & labourers,,0.0,41.0
Cuzco,1878,0.0,40.0,40.0,0.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 30 yrs various skilled trades & labourers,,0.0,40.0
Largo Bay,1878,6.0,362.0,258.0,104.0,Glasgow,Port Adelaide,4.0,2.0,0.0,7.0,Deaths = children both 1 yr of age. Diarrhoea,,1.6574585635359116,356.0
Hyderabad,1878,7.0,407.0,310.0,97.0,London,Port Adelaide,4.0,3.0,0.0,2.0,Deaths = children all 1 yr of age. Diarrhoea,,1.71990171990172,400.0
Aconagua_2nd voyage,1878,0.0,40.0,40.0,0.0,London & Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 18- 33 yrs various skilled trades & labourers,,0.0,40.0
Loch Fynn,1879,10.0,436.0,288.0,148.0,Greenock,Port Adelaide,6.0,3.0,1.0,6.0,Deaths = children age 1-3 yrs. Adult  male age 22 yrs Rheurmatic rever. Two Premature births,,2.293577981651376,426.0
Salisbury,1879,3.0,376.0,283.0,93.0,Plymouth,Port Adelaide,1.0,2.0,0.0,4.0,Deaths = children age range 1.5- 2.5 yrs. Diarrhoea,,0.7978723404255319,373.0
Star of India,1879,8.0,365.0,265.0,100.0,Plymouth,Port Adelaide,5.0,2.0,1.0,6.0,"Deaths =  three infants died due to premature birth. two children 19 months & 6.5 yrs. Scarlet fever. Adult female age 23yrs premature confinement & haemorrhage. One birth was during a heavy Storm. Surgeon noted that he had 
to strap patient (mother) to bed for the deliver as the ship was leerching heavily from side to side. ",,2.191780821917808,357.0
Oaklands,1879,5.0,415.0,263.0,152.0,Glasgow,Port Adelaide,2.0,3.0,0.0,9.0,Deaths = infants incl. two born prematurely. Children age 1-2 years.all had Measles,,1.2048192771084338,410.0
John Elder,1879,0.0,30.0,28.0,2.0,London,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 17- 29 yrs various skilled trades & labourers,,0.0,30.0
Garonne,1879,2.0,413.0,,,Plymouth,Port Adelaide,2.0,0.0,0.0,,,https://trove.nla.gov.au/newspaper/article/70971734,0.48426150121065376,411.0
Holmsdale,1879,8.0,364.0,,,Plymouth,Port Adelaide,2.0,6.0,1.0,3.0,"Deaths =- incls one still born infant. Children age range 2.5 -8 yrs. Diptheria & croup listed. *one 6 .5 yr old child surgeon comments ""croup - accelerated by suffication with pudding (sic)""",,2.197802197802198,356.0
Chimborazo,1879,0.0,43.0,43.0,0.0,London & Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,All the passengers were males age range 19- 35 yrs various skilled trades & labourers,,0.0,43.0
Trevelyan,1879,6.0,355.0,253.0,102.0,Plymouth,Port Adelaide,2.0,4.0,0.0,2.0,Deaths = chilren age range 14 months - 6 yrs. Fever listed 3 times,,1.6901408450704223,349.0
Woodlark ,1879,0.0,290.0,223.0,67.0,Plymouth,Port Adelaide,0.0,0.0,0.0,2.0,No Deaths,,0.0,290.0
Lusitania,1879,,37.0,,,Plymouth,Port Adelaide,,,,,,,,37.0
Durham,1879,3.0,392.0,290.0,102.0,Plymouth,Port Adelaide,1.0,2.0,0.0,1.0,Deaths = children age 2 - 3.5 yrs - croup listed,,0.7653061224489796,389.0
Corona,1880,2.0,369.0,298.0,71.0,Plymouth,Port Adelaide,0.0,2.0,0.0,0.0,Deaths = children both 1 yr of age. Whooping cough & convulsions,,0.5420054200542005,367.0
Devon ,1880,,398.0,293.0,105.0,Plymouth,Port Adelaide,,,,,,,,398.0
Stirlingshire,1881,,413.0,332.0,81.0,Plymouth,Port Adelaide,,,,,,,,413.0
Star of India,1881,5.0,359.0,262.0,97.0,Plymouth,Port Adelaide,1.0,3.0,1.0,4.0,"Deaths = children age 1-2 yrs. Measles, Whooping cough & Bronchitis listed. Adults female age 29 yrs  - heart & kidney disease.",,1.392757660167131,354.0
Clyde,1882,2.0,324.0,287.0,37.0,Plymouth,Port Adelaide,2.0,0.0,0.0,1.0,Death/s = Infants under 1 yr of age only,,0.6172839506172839,322.0
Corona,1882,2.0,373.0,280.0,93.0,Plymouth,Port Adelaide,1.0,1.0,0.0,1.0,Deaths = child age 1 yr = Measles,,0.5361930294906166,371.0
Nebo,1882,2.0,416.0,318.0,98.0,Plymouth,Port Adelaide,5.0,0.0,0.0,5.0,Death/s = Infants under 1 yr of age only,,0.4807692307692308,414.0
Arthurstone,1883,2.0,337.0,290.0,47.0,Plymouth,Port Adelaide,0.0,2.0,0.0,1.0,Deaths = children listed as 22 months & 40 months (3 yrs & 4 mth ). Acute bronchitis following Measles,,0.5934718100890208,335.0
Cicero,1883,0.0,368.0,264.0,104.0,Plymouth,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,368.0
Romsdale,1883,10.0,553.0,379.0,174.0,Plymouth,Port Adelaide,4.0,6.0,0.0,6.0,"Deaths = children age 1.5 yrs - 20 months. Tuberculosis, suffocation, diarrhoea, bronchitis listed. ",,1.8083182640144666,543.0
Glamis,1883,6.0,392.0,276.0,116.0,Plymouth,Port Adelaide,3.0,2.0,1.0,4.0,Deaths = children age 1 yr & 3 yrs old. Diarrhoea & Croup respectively. Adult female age 18 yrs - acute inflammation?,,1.530612244897959,386.0
Aldergrove,1883,0.0,401.0,283.0,118.0,Plymouth,Port Adelaide,0.0,0.0,0.0,4.0,No Deaths,,0.0,401.0
Dundee,1883,5.0,564.0,411.0,153.0,Plymouth,Port Adelaide,4.0,1.0,0.0,6.0,"Deaths = one infant born at sea ( approx 2 weeks old) found dead in mothers arms - Surgeoon notes ""suffocation?"". child age 3 yrs - exhaustion from severe vomiting.",,0.8865248226950355,559.0
Hesperus,1883,6.0,602.0,428.0,174.0,Plymouth,Port Adelaide,4.0,1.0,1.0,7.0,"Deaths = child age 2 yrs - croup. Adult female age 34 yrs - enteritis but also noted ""gave birth to female child Augst 1st"" she died on Aug 5th. Infant of this woman also died age 11 days. ",,0.9966777408637874,596.0
Berar,1883,5.0,292.0,215.0,77.0,Plymouth,Port Adelaide,4.0,0.0,1.0,1.0,Deaths = adult male 18 yrs - Phthisis,,1.7123287671232876,287.0
Ashmore,1883,3.0,374.0,278.0,96.0,Plymouth,Port Adelaide,0.0,0.0,3.0,5.0,"Deaths = infants inmcl one still born child - surgeon notes  ""born between 7-8 months of pregnancy"". Three aduklt age range 30-48 yrs all listed as Phthisis - surgeons notes  for the 48 yr old male ""should not have taken him but was paid passge money"".",,0.8021390374331552,371.0
Hesperuas,1884,1.0,450.0,342.0,108.0,Plymouth,Port Adelaide,0.0,1.0,0.0,2.0,Death = child 1 yr. Tabes Mesenterica - TB,,0.2222222222222222,449.0
Ashmore,1884,1.0,389.0,285.0,104.0,Plymouth,Port Adelaide,0.0,0.0,1.0,1.0,Death = adult male age 23 yrs - Pneumonia,,0.2570694087403599,388.0
Ashmore,1885,1.0,293.0,245.0,48.0,Plymouth,Port Adelaide,1.0,0.0,0.0,1.0,Death/s = Infants under 1 yr of age only,,0.3412969283276451,292.0
